Genus,Microbe_Direction,MicrobeScore,Obj2_Pathway,Functional_Class,Comparison,Evidence_Score,FDR,Hits,LinkScore,host_module,Match_Score,Evidence_Score_Obj2,genes,p.adjust,Biological_Label,ModuleWeight,n_pathways,ChainScore,microbe_e01,path_e01,match_e01,modw_e01,TripletConfidence
Cutibacterium,Tumor_up,2.0,Biotin Metabolism,AminoAcid_or_Nitrogen,Tumor_vs_Adjacent,3,1.0,2.0,6.0,Module_1__receptor_secretion,76.47058823529412,3,ADA;ADA2;ADCY1;ADCY10;ADCY2;ADCY3;ADCY4;ADCY5;ADCY7;ADCY8;ADCY9;ADSL;ADSS1;ADSS2;AK3;AK4;AK7;AK9;ALLC;AMPD2;AMPD3;CANT1;DGUOK;ENPP1;ENPP3;ENPP4;ENTPD1;ENTPD5;GART;GDA;GUCY1A1;GUCY1A2;GUCY1B1;GUCY2C;GUCY2D;GUCY2F;IMPDH2;NME3;NME4;NME7;NPR1;NPR2;NT5C1A;NT5C1B;NT5C1B-RDH14;NT5E;NUDT16;PDE10A;PDE11A;PDE1A;PDE1C;PDE2A;PDE3A;PDE4A;PDE4B;PDE4D;PDE5A;PDE6A;PDE6B;PDE6C;PDE6D;PDE9A;PGM2;PPAT;PRPS1;PRPS1L1;PRUNE1;RRM1;RRM2;XDH,0.0462817835238852,receptor secretion,5.556828061699537,258,25.49603463603317,0.0,0.0,0.0,1.0,0.19999999999999996
Muricomes,Adjacent_up,2.0,Biotin Metabolism,AminoAcid_or_Nitrogen,Tumor_vs_Adjacent,3,1.0,2.0,6.0,Module_1__receptor_secretion,76.47058823529412,3,ADA;ADA2;ADCY1;ADCY10;ADCY2;ADCY3;ADCY4;ADCY5;ADCY7;ADCY8;ADCY9;ADSL;ADSS1;ADSS2;AK3;AK4;AK7;AK9;ALLC;AMPD2;AMPD3;CANT1;DGUOK;ENPP1;ENPP3;ENPP4;ENTPD1;ENTPD5;GART;GDA;GUCY1A1;GUCY1A2;GUCY1B1;GUCY2C;GUCY2D;GUCY2F;IMPDH2;NME3;NME4;NME7;NPR1;NPR2;NT5C1A;NT5C1B;NT5C1B-RDH14;NT5E;NUDT16;PDE10A;PDE11A;PDE1A;PDE1C;PDE2A;PDE3A;PDE4A;PDE4B;PDE4D;PDE5A;PDE6A;PDE6B;PDE6C;PDE6D;PDE9A;PGM2;PPAT;PRPS1;PRPS1L1;PRUNE1;RRM1;RRM2;XDH,0.0462817835238852,receptor secretion,5.556828061699537,258,25.49603463603317,0.0,0.0,0.0,1.0,0.19999999999999996
Veillonella,Adjacent_up,3.0,Beta Oxidation of Very Long Chain Fatty Acids,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,2.0,9.0,Module_72__amino_catabolic,85.71428571428571,3,ABCB11;ABCC9;ABCD1;ABCD2;ABCD3;ABCD4;ACAA1;ACAA2;ACACB;ACAD10;ACAD11;ACADL;ACOX1;ACOX3;ACOXL;ACSM1;ADH5;ADH7;ADIPOR2;AKT1;AKT2;ALOX15;AMACR;APPL2;AUH;CPT1A;CPT1B;CPT2;CRAT;CROT;DECR1;DGAT2;ECHDC2;ECI1;ECI2;EHHADH;ETFB;ETFBKMT;ETFDH;FMO1;FMO2;FMO4;GDF15;HACL1;HADHA;HADHB;HAO1;HSD17B4;IRS1;KLHL25;LONP2;MAPK14;PDK4;PEX13;PEX2;PEX5;PEX7;PHYH;PLIN5;POR;PPARA;PPARD;PPARGC1A;PRKAA1;PRKAG2;SLC27A2;SOX9;TYSND1,0.0059380305333084,amino catabolic,3.1354942159291497,22,24.188098237167722,0.04734950072377728,0.0,1.0,0.09192817361505157,0.2258634558022049
Vibrio,Adjacent_up,3.0,Beta Oxidation of Very Long Chain Fatty Acids,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,2.0,9.0,Module_72__amino_catabolic,85.71428571428571,3,ABCB11;ABCC9;ABCD1;ABCD2;ABCD3;ABCD4;ACAA1;ACAA2;ACACB;ACAD10;ACAD11;ACADL;ACOX1;ACOX3;ACOXL;ACSM1;ADH5;ADH7;ADIPOR2;AKT1;AKT2;ALOX15;AMACR;APPL2;AUH;CPT1A;CPT1B;CPT2;CRAT;CROT;DECR1;DGAT2;ECHDC2;ECI1;ECI2;EHHADH;ETFB;ETFBKMT;ETFDH;FMO1;FMO2;FMO4;GDF15;HACL1;HADHA;HADHB;HAO1;HSD17B4;IRS1;KLHL25;LONP2;MAPK14;PDK4;PEX13;PEX2;PEX5;PEX7;PHYH;PLIN5;POR;PPARA;PPARD;PPARGC1A;PRKAA1;PRKAG2;SLC27A2;SOX9;TYSND1,0.0059380305333084,amino catabolic,3.1354942159291497,22,24.188098237167722,0.04734950072377728,0.0,1.0,0.09192817361505157,0.2258634558022049
Veillonella,Adjacent_up,3.0,Catecholamine Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,0.606,6.0,9.0,Module_52__metabolic_biosynthetic,83.33333333333333,3,ALDH2;ATP7A;DAO;DBH;DDC;GATA3;GCH1;GPR37;HAND2;HDC;INSM1;KL;MOXD1;NR4A2;NT5DC2;PAH;PARK7;SLC6A3;SNCA;TGFB2;TH,0.0023569870235409,metabolic biosynthetic,2.8903717578961645,17,21.67778818422123,0.04734950072377728,0.0,0.7424242424242424,0.0,0.1605804936697406
Vibrio,Adjacent_up,3.0,Catecholamine Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,0.606,6.0,9.0,Module_52__metabolic_biosynthetic,83.33333333333333,3,ALDH2;ATP7A;DAO;DBH;DDC;GATA3;GCH1;GPR37;HAND2;HDC;INSM1;KL;MOXD1;NR4A2;NT5DC2;PAH;PARK7;SLC6A3;SNCA;TGFB2;TH,0.0023569870235409,metabolic biosynthetic,2.8903717578961645,17,21.67778818422123,0.04734950072377728,0.0,0.7424242424242424,0.0,0.1605804936697406
Azonexus,Tumor_up,2.0,Bile Acid Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,4.0,6.0,Module_20__glycosylation_biosynthetic,77.41935483870968,3,BCAN;BGN;CHPF2;CHST11;CHST12;CHST13;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSPG4;CSPG5;DCN;NCAN;UST;VCAN,0.0310951091989203,glycosylation biosynthetic,3.6635616461296463,38,17.017834743311905,0.0,0.0,0.10263929618768376,0.2899690826099874,0.07733118685732321
Azonexus,Tumor_up,2.0,Cardiolipin Biosynthesis,Other,Tumor_vs_Adjacent,3,1.0,1.0,6.0,Module_20__glycosylation_biosynthetic,77.41935483870968,3,BCAN;BGN;CHPF2;CHST11;CHST12;CHST13;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSPG4;CSPG5;DCN;NCAN;UST;VCAN,0.0310951091989203,glycosylation biosynthetic,3.6635616461296463,38,17.017834743311905,0.0,0.0,0.10263929618768376,0.2899690826099874,0.07733118685732321
Cutibacterium,Tumor_up,2.0,Bile Acid Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,4.0,6.0,Module_20__glycosylation_biosynthetic,77.41935483870968,3,BCAN;BGN;CHPF2;CHST11;CHST12;CHST13;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSPG4;CSPG5;DCN;NCAN;UST;VCAN,0.0310951091989203,glycosylation biosynthetic,3.6635616461296463,38,17.017834743311905,0.0,0.0,0.10263929618768376,0.2899690826099874,0.07733118685732321
Cutibacterium,Tumor_up,2.0,Cardiolipin Biosynthesis,Other,Tumor_vs_Adjacent,3,1.0,1.0,6.0,Module_20__glycosylation_biosynthetic,77.41935483870968,3,BCAN;BGN;CHPF2;CHST11;CHST12;CHST13;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSPG4;CSPG5;DCN;NCAN;UST;VCAN,0.0310951091989203,glycosylation biosynthetic,3.6635616461296463,38,17.017834743311905,0.0,0.0,0.10263929618768376,0.2899690826099874,0.07733118685732321
Muricomes,Adjacent_up,2.0,Bile Acid Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,4.0,6.0,Module_20__glycosylation_biosynthetic,77.41935483870968,3,BCAN;BGN;CHPF2;CHST11;CHST12;CHST13;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSPG4;CSPG5;DCN;NCAN;UST;VCAN,0.0310951091989203,glycosylation biosynthetic,3.6635616461296463,38,17.017834743311905,0.0,0.0,0.10263929618768376,0.2899690826099874,0.07733118685732321
Muricomes,Adjacent_up,2.0,Cardiolipin Biosynthesis,Other,Tumor_vs_Adjacent,3,1.0,1.0,6.0,Module_20__glycosylation_biosynthetic,77.41935483870968,3,BCAN;BGN;CHPF2;CHST11;CHST12;CHST13;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSPG4;CSPG5;DCN;NCAN;UST;VCAN,0.0310951091989203,glycosylation biosynthetic,3.6635616461296463,38,17.017834743311905,0.0,0.0,0.10263929618768376,0.2899690826099874,0.07733118685732321
Azonexus,Tumor_up,2.0,Beta Oxidation of Very Long Chain Fatty Acids,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,2.0,6.0,Module_72__amino_catabolic,85.71428571428571,3,ABCB11;ABCC9;ABCD1;ABCD2;ABCD3;ABCD4;ACAA1;ACAA2;ACACB;ACAD10;ACAD11;ACADL;ACOX1;ACOX3;ACOXL;ACSM1;ADH5;ADH7;ADIPOR2;AKT1;AKT2;ALOX15;AMACR;APPL2;AUH;CPT1A;CPT1B;CPT2;CRAT;CROT;DECR1;DGAT2;ECHDC2;ECI1;ECI2;EHHADH;ETFB;ETFBKMT;ETFDH;FMO1;FMO2;FMO4;GDF15;HACL1;HADHA;HADHB;HAO1;HSD17B4;IRS1;KLHL25;LONP2;MAPK14;PDK4;PEX13;PEX2;PEX5;PEX7;PHYH;PLIN5;POR;PPARA;PPARD;PPARGC1A;PRKAA1;PRKAG2;SLC27A2;SOX9;TYSND1,0.0059380305333084,amino catabolic,3.1354942159291497,22,16.125398824778483,0.0,0.0,1.0,0.09192817361505157,0.21470850777840822
Cutibacterium,Tumor_up,2.0,Beta Oxidation of Very Long Chain Fatty Acids,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,2.0,6.0,Module_72__amino_catabolic,85.71428571428571,3,ABCB11;ABCC9;ABCD1;ABCD2;ABCD3;ABCD4;ACAA1;ACAA2;ACACB;ACAD10;ACAD11;ACADL;ACOX1;ACOX3;ACOXL;ACSM1;ADH5;ADH7;ADIPOR2;AKT1;AKT2;ALOX15;AMACR;APPL2;AUH;CPT1A;CPT1B;CPT2;CRAT;CROT;DECR1;DGAT2;ECHDC2;ECI1;ECI2;EHHADH;ETFB;ETFBKMT;ETFDH;FMO1;FMO2;FMO4;GDF15;HACL1;HADHA;HADHB;HAO1;HSD17B4;IRS1;KLHL25;LONP2;MAPK14;PDK4;PEX13;PEX2;PEX5;PEX7;PHYH;PLIN5;POR;PPARA;PPARD;PPARGC1A;PRKAA1;PRKAG2;SLC27A2;SOX9;TYSND1,0.0059380305333084,amino catabolic,3.1354942159291497,22,16.125398824778483,0.0,0.0,1.0,0.09192817361505157,0.21470850777840822
Muricomes,Adjacent_up,2.0,Beta Oxidation of Very Long Chain Fatty Acids,Lipid_or_Membrane,Tumor_vs_Adjacent,3,1.0,2.0,6.0,Module_72__amino_catabolic,85.71428571428571,3,ABCB11;ABCC9;ABCD1;ABCD2;ABCD3;ABCD4;ACAA1;ACAA2;ACACB;ACAD10;ACAD11;ACADL;ACOX1;ACOX3;ACOXL;ACSM1;ADH5;ADH7;ADIPOR2;AKT1;AKT2;ALOX15;AMACR;APPL2;AUH;CPT1A;CPT1B;CPT2;CRAT;CROT;DECR1;DGAT2;ECHDC2;ECI1;ECI2;EHHADH;ETFB;ETFBKMT;ETFDH;FMO1;FMO2;FMO4;GDF15;HACL1;HADHA;HADHB;HAO1;HSD17B4;IRS1;KLHL25;LONP2;MAPK14;PDK4;PEX13;PEX2;PEX5;PEX7;PHYH;PLIN5;POR;PPARA;PPARD;PPARGC1A;PRKAA1;PRKAG2;SLC27A2;SOX9;TYSND1,0.0059380305333084,amino catabolic,3.1354942159291497,22,16.125398824778483,0.0,0.0,1.0,0.09192817361505157,0.21470850777840822
Azonexus,Tumor_up,2.0,Catecholamine Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,0.606,6.0,6.0,Module_52__metabolic_biosynthetic,83.33333333333333,3,ALDH2;ATP7A;DAO;DBH;DDC;GATA3;GCH1;GPR37;HAND2;HDC;INSM1;KL;MOXD1;NR4A2;NT5DC2;PAH;PARK7;SLC6A3;SNCA;TGFB2;TH,0.0023569870235409,metabolic biosynthetic,2.8903717578961645,17,14.451858789480823,0.0,0.0,0.7424242424242424,0.0,0.14848484848484844
Cutibacterium,Tumor_up,2.0,Catecholamine Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,0.606,6.0,6.0,Module_52__metabolic_biosynthetic,83.33333333333333,3,ALDH2;ATP7A;DAO;DBH;DDC;GATA3;GCH1;GPR37;HAND2;HDC;INSM1;KL;MOXD1;NR4A2;NT5DC2;PAH;PARK7;SLC6A3;SNCA;TGFB2;TH,0.0023569870235409,metabolic biosynthetic,2.8903717578961645,17,14.451858789480823,0.0,0.0,0.7424242424242424,0.0,0.14848484848484844
Muricomes,Adjacent_up,2.0,Catecholamine Biosynthesis,Lipid_or_Membrane,Tumor_vs_Adjacent,3,0.606,6.0,6.0,Module_52__metabolic_biosynthetic,83.33333333333333,3,ALDH2;ATP7A;DAO;DBH;DDC;GATA3;GCH1;GPR37;HAND2;HDC;INSM1;KL;MOXD1;NR4A2;NT5DC2;PAH;PARK7;SLC6A3;SNCA;TGFB2;TH,0.0023569870235409,metabolic biosynthetic,2.8903717578961645,17,14.451858789480823,0.0,0.0,0.7424242424242424,0.0,0.14848484848484844
